RecID,FirstName,MiddleName,LastName,Address,City,State,ZIP,POBox,POCityStateZip,SSN,DOB
A996000,BECKY,L,DOTSON,6010 SOUTH WESMORELAND ROAD APT 934,DALLAS,TX,75237,,,192415349,7/19/18
A996001,DONATA,,TAU,318 LAZY LN,MONTGOMERY,TX,77356,,,179161632,
A996002,ROSANNE,E,EIHAUSEN,815 SCRUBJAY DRIV,ST AUGUSTINE,FL,32092,,,142828043,
A996003,ISADORA,P,PACHECO,15111 FREEMAN AVE UNIT 80,LAWNDALE,CA,90260,,,101874825,
A996004,PATRICIA,,BLAKELY,40 ALAMANDA DR,ORMOND BEACH,FL,32176,,,171275414,7/14/42
A996005,LISA,N,ESPNOZA,14514 SPRINGDALE CI,ADELANTO,CA,92301,,,61449230,
A996006,ELLEN,O,MENOTN,8422 CLETA STREET,DOWNEY,CA,90241,,,182711032,
A996007,CHRISTINE,E,GOMEZ,62 CHANNING RD,LAKELAND,FL,33805,,,54347080,
A996008,EDELMIRA,D,ANDREWS,3015 CHARLOTTE ST,NEWBURY PARK,CA,91320,,,128725201,1908
A996009,KIMBERLEE,,OSUNA,3930 TARMIGAN DR APT603,ANTELOPE,CA,95843,,,184901033,1/1/00
A996010,DUANE,D,THOMAS,6589 FOUNTAINE AVENDA,NEWAARK,CA,94560,POST BOX 85,"NEWARK, CA 94560",123590458,
A996011,M,,BROOKS,537 E CENTER STRT APT 270,ANAHEIM,CA,92805,PO BOX 8242,"ANAHEIM, CALIY 92812",,
A996012,HOMAYOUN,,DAVID,2751 RECHE CANYON ROAD SPC 183,COLTON,CA,92324,POSTR BOX 2173,"COLTON, CALI 92324",63452136,
A996013,EARNEST,,PARVEEYN,2305 AMBERLY DR,NORTH ITTLE ROCK,AR,72117,,,194685467,
A996014,JEFFREY,J,STOREY,5528 SE PINE AVE,STUART,FL,34997,,,2901853,1934
A996015,DUSTIN,,SILVA,110 CREST LN,LAREDO,TX,78046,PO BOX 51224,"LAREDO, TX 78T045",98804146,
A996016,IGOR,,MAKTEEN,423 EJAST 7TH STR APT H,NATIONAL CITY,CA,91950,,,83997740,
A996017,JULIE,L,MARTELL,2331T TIPPERARY AVE,SOUTH SAN FRANCISCFO,CA,94080,,,,
A996018,LLOYD,W,JACOBSON,5710 ILVER LEAF ROAD,SAN JOSE,CA,95138,PO BOKX 640083,"SAN JOSE, CA 95164",673978,
A996019,CELSETE,D,JENKINS,2122 BALLYCASTLE DRIVE,ARLINGTON,TX,76017,,,146704146,
A996020,RICHARD,,ESTRADA-RAMIREZ,14060 JASPER ST,LATHROP,CA,95330,,,109702415,8/11/05
A996021,D,,MILLER,817 S ST ANDREWS PL APT 301Z,LOS ANGELES,CA,90005,,,180469189,
A996022,JOHN,Y,DYOLE,1242 N AETNBA STRT,ANAHEIM,CA,92801,APTDO 8Z242,"ANAHEIM, CA 92812",,
A996023,LUPE,,ARZATE,31 GOODFELLOW AVE,SAN ANGELO,TX,76905,,,86464295,
A996024,JOHN,M,BURROW-SUTTON,10856 MONTECNITO DRIVE,EL MONTE,CA,91731,,,143873976,
A996025,BYRON,V,ORTIZ,7016 PERSIMMON PL,SARASOTA,FL,34243,PO BOX 1257,"SARASOTA, FLA. 4230",185620234,
A996026,KAREN,G,MATA,"9284 HIGHWAY 5 N,",ALEXANDER,AR,72002,,,188725381,
A996027,STEDMAN,,NAVARRO,428 PALMETTO ST,WEST ALM BEACH,FL,33405,APARTADO 19053,"WEST PALM BEACH, FL 33416",48003445,
A996028,IRMA,D,LEPULU,588 TEVLIN LANE,STOCKTON,CA,95210,,,127445643,10/20/16
A996029,WUELMAN,C,SANTAAN,"3724 SNCTUARY WAY S,",JACKSONVILLE BEACH,FL,32250,,,84495202,8/28/86
A996030,RICHARD,B,BRANSCOMB,5875 MISSION BLVD APT 143,RUBIDOUX,CA,92509,,,184257306,11-Sep-03
A996031,JILLANNA,D,MCPHERSON,L3580 SUNSET DR,REDDING,CA,96001,,,78200913,
A996032,STVEEN,HOWARD,BONNEAU,13000 VISTA DEL NORTE APT 431,HOUSTON,TX,77216,,,195131360,1939
A996033,NORMA,,BARAICHI,1502 ERIN WLAY,HAFORD,CA,93230,PO OX 146,"HANFORD, CA 93232",,2/21/80
A996034,ANDRES,,RIVAS-HERNANDEZ,1245 SOUTHWICMK LN,LINCOLN,CA,95648,,,121283753,
A996035,NESTOR,,HRNCI,1155 HARDING ST,FAIRFIELD,CA,94533,,,75186782,
A996036,U,L,CLARK,83P89 BAKER AVE SPC 68,RANCHO CUCAMONGA,CA,91730,,,128581275,
A996037,CATHERINE,P,LANDAVERDE,7207 WILLET CIRCLE,CARLSBAD,CA,92011,,,161577337,
A996038,JESSICA,T,DANG,13338 SAGE MEADOW LANE,VALLEY CENTER,CA,92082,,,6999281,1973
A996039,JAMES,H,JOHNSNO,1913 HOWARD DR,AMARILLO,TX,79106,,,141983972,1/22/90
A996040,BERTA,B,MCKEE,15033 CAPE LN,ORLANDO,FL,32831,,,,
A996041,DAVDI,A,BNRUMETT,2345 SPANISH WLS,WEST PALM BEACH,FL,33411,,,16601099,
A996042,LUZ,E,KECK,21 HIGHWAY 128,SPARKMAN,AR,71763,,,125020634,
A996043,,,BOUNGNASENG,12640 BRAKEN ST,ARLETA,CA,91331,,,170139381,19-Jul-89
A996044,ARTHUR,J,GRAHMA,1201 N HASTINGS ST,SANTA ANA,CA,92703,BUZON 10014,"SANTA ANA, CA 92711",,
A996045,,,GRIMES-RHEINLANDER,301 HERMOSA AVE,VALLEJO,CA,94589,,,153882940,
A996046,CRYSTAL,R,BURNETT,282 COUNTRYSIDE VIEW DRIVE,SAINT LOUD,FL,34772,,,79922381,
A996047,KAREN,D,CHENOWETH,336 ARBORVIEW DR,GARLAND,TX,75043,,,44505544,
A996048,ALMA,L,WALLEN,7456 MNET PL,ROHNERT PARK,CA,94928,PO BOX 1249,"ROHNERT PARK, CA 94927",152311262,
A996049,STEVE,BERT,DEAN,2910 STEENS CREEK BLVD STE 109768,SAN JOSE,CA,95128,,,,
A996050,WENDY,J,M,1213 STIMSON ST,JACKSONVILLE,FL,32205,,,76961629,
A996051,KAREN,J,COTTON,1465 W CERRITOS AVE UNIT 20,ANAHEIM,CA,92802,,,,
A996052,T,R,ENGLAND,1413 DEARBORN RD,LLEN,TX,75002,,,115361383,1971
A996053,JOHN,,GOMEZ,19107 PEMBERTON RD,HARRISBURG,AR,72432,APARTAO 252,"HARRISBURG, AR 72432",,
A996054,FAUSTINO,,RIVERA,8309 LANGDON AVE,HESPERIA,CA,92345,,,176690157,
A996055,JUSTNI,C,ISBELL,2558 CHESAPEAKE BAY CIR,CAMERON PARK,CA,95682,,,165735690,
A996056,RONALD,E,OLIVAS,4412 ODIN ST,SPRING HILL,FL,34608,PO BOX 3353,"SPRING HILL, FL 3R4611",,
A996057,THOMAS,H,DCELERCQ,16851 ROYAL POINCIANA DR,WESTON,FL,33326,,,69670936,
A996058,VINOD,M,LIERAS,16251 WOODRUFF AVE APT 2,BZELLFLOWER,CA,90706,PO BOX 1100,"BELLFLOWEVR, CA 90707",85447821,
A996059,CLAIRE,G,WILLIFORD,920 ANICE DR,BAKERSFIELD,CA,93306,APAGRTADO 60103,"BAKERSFIELD, CALIF. 93386",,1938
A996060,KELLIE,,TENG,1428 FALCON WAY,MODESTO,CA,95355,,,76032461,1948
A996061,M,,SMITH,3020 COUNTRY SQURE DRIVE APT 1200,CARROLLTON,TX,75006,PO BOX 110M489,"CARROLLTON, TX 75011",36596957,18-May-02
A996062,AARON,,CABRERA,1Q500 3RD AVENUE SPC 54,CHULA VISTA,CA,91911,PO BOX1657,"CHULA VISTA, CA 91912",94240302,
A996063,S,D,CAVALIERE,875 W LANDSDOWNE AVE,ORANGE CITY,FL,32763,BUZON 74015,"ORANGE CITY, FL 32774",164498403,
A996064,,,ERUM,1111 DENNIS C,RODEO,CA,94572,,,73029867,1960
A996065,MARISELA,,BRAVO,325 NORTH 3RD S APT C,ALHAMBRA,CA,91801,,,118511070,
A996066,SHANAE,L,LIRA,15215 SPRING MIST,SAN ANTONIO,TX,78247,,,181043851,19530812
A996067,J,,LEWIS,319 C R 45480,PARIS,TX,75462,PO BOX 6103,"PARIS, TEXAS 75461",134982666,
A996068,ALYSSA,K,GARCIA,74455 JOE DAVIS DRIV APT 20,TWEPNTYNINE PALMS,CA,92277,,,161403239,
A996069,BONNIE,C,BETANCUR,424 EAST CENTRAL BOUV,ORLANDO,FL,32801,BOX 720506,"ORLANDPO, FLORIDA 32872",,
A996070,SARALYNNE,B,CLARK,5323 89TH AVE,PINELLAS PARK,FL,33782,APARTEADO 733,"PINELLAS PARK, FL 33780",181077877,11/6/32
A996071,P,,RABAGO,1333 SW 8TH ST,BOCA RATON,FL,33486,,,,
A996072,HORACIO,Y,CASTELLANOS,415 BANANA CAY DRIVE APT C,SOUTH DAYTONA,FL,32119,,,92739620,11/22/09
A996073,ADRIANA,R,BANNING,1811 WOOD DUCK CT,AMERICAN CANYON,CA,94503,,,164410385,
A996074,BEATRIZ,A,RIVERA,2995 CHAMPION ST,CHINO HILLS,CA,91709,,,,
A996075,DEERTA,I,ELLIS,17252 MEDALLION AVE,TUSTIN,CA,92780,,,107595269,
A996076,JUAN,,DELAROSA,13241 EDINA WAY,POWAY,CA,92064,,,,
A996077,AJMES,J,LARSON,522 ROBLE REAL,SAN ANTONIO,TX,78258,,,188603857,1923
A996078,GREGORY,,ROCHA,1406 MARSHALLDALE DR,ARLINGTON,TX,76013,,,184088740,
A996079,HELYS,A,ALVAREZ,10270 E TARON DR APT 239H,ELK GROVE,CA,95757,,,33440560,22-Jan-41
A996080,B,P,BURGO,277 ELM AVE,SAN BRUNO,CA,94066,,,,
A996081,FARIBA,,CORTES,980 CRESTVIERW ST,SALINAS,CA,93906,PKO BOX 1931,"SALINAS, CALIFORNIA 93902",,
A996082,TRISSY,R,VALLE,728 SW 4TH STRT APT 1,MIAMI,FL,33130,PO BOX 430115,"MIAMI, FL 33243",,19470422
A996083,ANDREA,,NEIGERT,2395 HARBOR BLVD # 106A,PORTCHARLOTTE,FL,33952,,,,3/18/83
A996084,SHAY,,DELACRUZ,8912 HIL AVENUE APT 7,WESTMINSTER,CA,92683,PO BOX 1004,"WESTMINSTER, CA 92684",166998297,1937
A996085,FELIX,,PESHEV,141 AINSWORTH CIRCLE,PALM SPRINGS,FL,33461,,,161445499,1988
A996086,MANTHA,H,WALKER,3933 BRESEE AVE,BALDWIN PARK,CA,91706,PO BOX 1184,"BALDWIN PARK, CA 91706",,19000217
A996087,DEXTER,M,KOAVTSI,744 RUTHUPHAM AVE,SAN DIEGO,CA,92154,,,64221136,
A996088,KENNETH,M,INES-GALURA,4000 PIMLICO DR # 114-C126,PLEASANTON,CA,94588,,,179002103,9-Mar-26
A996089,YOLANDA,,JOSEPH,170S0 MOKELUMNE DR,ANTIOCH,CA,94531,,,62365516,
A996090,JOSE,J,XENAKIS,933 OLD STAGE ROAD,AGU DULCE,CA,91390,,,146224687,
A996091,ANA,L,GONZALEZ,3197 LANNIE RD,JACKSONVILLE,FL,32218,PO BOX 5314,"JACKSONVILLE, FL 32247",,
A996092,AMNADA,A,CORBITT,8517 HEARTH DR APT 2,HOUSTON,TX,77054,PO BOX 280034,"HOUSTON, TX 77228",159450848,
A996093,MICHELLE,V,VERBCEK,20651 GOLDEN SPRINGS DR # 141,WALNUT,CA,91789,,,,
A996094,JOSEPH,L,MARTINEZ,3833 JEWELL STR APT 17,SAN DAIEGO,CA,92109,PO BOX V45236,"SAN DIEGO, CA 92145",41349062,
A996095,JEREMY,R,BRAY,4130 PURCEQLL DRV,LOS ANGELES,CA,90063,,,,
A996096,MRAIE,S,CLAY,1127 KING ARTHUR CT APT 305,DUNEDIN,FL,34698,,,,4/29/55
A996097,ANNA,D,SINGH,29675 AVENIDA DE CORTEZ,SUN CITY,CA,92586,CALLER 107,"SUN CITY, CA 92586",,1975
A996098,DAIVD,L,CAHSE,472 PARKVIEW TERR,VALLEJO,CA,94589,,,111493572,
A996099,MYRNA,G,MINER,43 CLARENCE RD,GURDON,AR,71743,,,20166673,
A996100,REBECCA,L,CALVIN,18245 E APSHAWA RD,CLERMONT,FL,34715,PO BOX 138083,"CLERMONT, FL 34713",23261233,
A996101,BETHENA,L,FRRAKES,1362G4 TAMIAMI TRL POST 230,NORTH ORT,FL,34287,,,88160089,
A996102,MICKEY,,ROSALES,21720 HART ST APT 11,CANOGA PARK,CA,91303,,,8476391,
A996103,MART,J,PRIETO,62274 CANTERBRY ST,JOSHUA TRE,CA,92252,,,,
A996104,JULIA,A,DRAEGER,9803 CREEKFRONT ROAD APT 1506,JACKSONVILLE,FL,32256,PO BOX 5314,"JACKSONVILLE, FL 32247",,
A996105,ANTHONY,E,MEJIA,28609 HAYWARD BLVD,HAYWARD,CA,94542,,,,6/4/66
A996106,LINDA,M,KNOWLES,5647 GREEN MANOR ST,SAN ANTONIO,TX,78223,PO BOX 690362,"SAN ANTONIO, TEXAS 78269",180135991,1964
A996107,STARLA,,DIAZ,18170 SHADOWBROOK WAY,MORGAN HILL,CA,95037,,,29151624,
A996108,P,,DY,1755 W 60TH ST APT D106,HIALEAH,FL,33012,PO BOX 126743,"HIALEAH, FL 33012",129661336,1/10/06
A996109,RICARDO,,GLALEGOS,4014 MISTISSIN LN,HOUSTON,TX,77053,PO BOX 280034,"HOUSTON, TX 77228",189176891,
A996110,JOEL,D,LEWIS,5S5 W BULLARD AVE APT 225,CLOVIS,CA,93612,,,,
A996111,RHYNIE,L,JACKSON,1133 DIAMOD SPRINGS COURT,MODESTO,CA,95351,,,,
A996112,A,L,JOHNSON,39966 SAVANNA WAY,MURRIETA,CA,92563,PO BOX 213,"MURRIETA, CA 92564",718114001,
A996113,MARIO,D,MALONE,359 PARKHAVEN DR,WOODWAY,TX,76712,,,5033155,5-Jul-78
A996114,J,,LEWIS,818 ARLINGTON LN,ROSENLBERG,TX,77469,,,86148809,1987
A996115,VICTOR,D,CAMPBELL,1010 PALISADE ACOURT,MARTINEZ,CA,94553,,,42080934,19101007
A996116,CELIA,J,GRSSO,2212 WINDWARD N,NEWPORT BEACH,CA,92660,,,191726967,
A996117,MTATHEW,,RODIGUEZ,403 COUNTRY VINEYARD DR,VALRICO,FL,33594,,,73520064,
A996118,M,T,VALERO,41 KENNINGTO DR,PENSACOLA,FL,32507,PO BOX 3522,"PENSACOLA, FL 32516",,
A996119,RALPH,,HOULE,43 ZE MARKET STRT,SALINAS,CA,93901,,,98961656,
A996120,LINDSAY,D,CRUTCHFIELD,5106329 PALM HIWY SPC 57,MORONGO VALLEY,CA,92256,CALLER 688,"MORONGO VALLEY,CA 92256",36690883,
A996121,GUADALUPE,,GARCIA,31311 MARNE DR,RANCHO PALOS VERDES,CA,90275,,,153586449,
A996122,ERIC,L,MASALIN,1409 CAINO REAL,SPRINGDALE,AR,72762,,,149317725,
A996123,DANK,,FORD,2041 GERALD AVE,NQORTH PORT,FL,34288,PO BOX 7006,"NORTH PORT, FL 34290",12778869,
A996124,JOHN,L,CRPENTER,9439 DORHENY RD,SANTEE,CA,92071,,,135728005,1927
A996125,TERESITA,M,RAMOS,12548 SW 126TH AVE,MIAMI,FL,33186,,,185950111,
A996126,JOHNATHAN,OWEN,MCFARLAND,1549 PLAZA VERDE DRIVE,EL PASO,TX,79912,PO BOX Q27096,"EL PASO, TX 79926",179716634,1934
A996127,JOEL,C,ELLIOTT,942 7TH ST APT 4,SANTA MONICA,CA,90403,POST OFFICE 3721,"SANTA MONICA, CA 90408",4511926,
A996128,,,S,14453 NIEVES CIR,WINTER GARDEN,FL,34787,BOX 78458,"WINTER GARDEN, FL 34778",137983061,
A996129,D,E,MURPHY,7343 SAUSALTO AV,WEST HILLS,CA,91307,,,65653740,15-Mar-04
A996130,GERARDO,,CARRANZA,6701 SANDSHOF CIR,AUSTIN,TX,78724,,,130738206,
A996131,EVETTE,E,ALVAREZ,7045 CHADWICK DRIV SPC 24,BRADLEY,CA,93426,,,,1947
A996132,RICK,,SARKISSIAN,22275 CANYON CLUB DR,CANYON LAKE,CA,9258,,,141312749,1939
A996133,RBIAN,DARREN,ROHEN,26214 PALM TREE LANE,MURRIETA,CA,92563,POST BOX 213,"MURRIETA, CA 92564",157274039,
A996134,LISA,,TAKACS,71593 FLORIDA DRE,TWENTYNINE PALS,CA,92277,,,4725539,10/6/16
A996135,ALLAN,,HERNANDEZ,1923 BEECHER ST,ORLANDO,FL,32808,CALL BOX 720506,"ORLANDO, FL 32872",104069591,2-Jan-54
A996136,NEVILLE,,KIM,25675 OVERLOOK PKWY APT 1500,SAN ANTONIO,TX,78260,,,65535016,
A996137,PAULA,R,RAMSEY,1517 LAUREL GROVE DRV UNIT 3,CHULA VISTA,CA,91915,PO BOX 1657,"CHULA VISTA, CALI 91912",64638922,7/7/87
A996138,OJSE,M,WIDNER,705 LUND CRCLE,MELBOURNE,FL,32901,,,,
A996139,NATHAN,L,WHEELER,13143 GREEN GULF BLVD,PUNTA GORDA,FL,33955,,,116330907,
A996140,JORGE,DWAYNE,BURRIER,3130 OAK RD APT 309,WALNUT CREEK,CA,94597,,,198145746,1977
A996141,ANNA,P,VUCETIC,"809 VICTORIA HILLS DURV S,",DELAND,FL,32724,POST 1374,"DELAND, FL 32721",186631237,2/23/34
A996142,TOM,I,IIBARRA,13560 ARROWEED CIR,VICTORVILLE,CA,92392,,,,
A996143,LATY,M,WILDER,863 DCAMBRIDGE WAY,MANTECA,CA,95336,PO BOX 4267,"MANTECA, CA 95337",91780484,1/26/62
A996144,D,,WHALEY,810 S ROCKETT DRIV,ABILENE,TX,79605,,,34369392,
A996145,CARL,M,GRANADA,2481 E GRAND AVE APT N,HOT SPRINGS,AR,71901,,,,
A996146,DEBORAH,R,PFLEIDERER,2598 GRANDE VALLEY BOUL APTE 6311,ORANGE CTY,FL,32763,PO BOX 74051B5,"ORANGE CITY, FL 32774",116336623,19040827
A996147,EHE,F,GAITAN,13511 HERON FIELD CT,HOUSTON,TX,77059,PO BOX 280034,"HOUSTON, TX 77228",93702647,
A996148,TIAFNI,,MIRDAMADI,2190 DEL SOL STT,BROWNSVILLE,TX,78520,BOX 5501,"BROWNSVILLE, TX 78523",,
A996149,LOUIS,,JENNINGS,247 BAILEY ROAD TERLR 14,BAY POIN,CA,94565,,,108478974,
A996150,EPIGMENIA,L,HIPP,3359 FIR CIRC,LAKE ELSINORE,CA,92530,,,41465830,
A996151,KAREN,A,ABRANTLEY,8014 ARKAN PKWY,DALLAS,TX,75241,PO BOX 810892,"DYALLAS, TEXAS 75381",50677048,1960
A996152,L,M,ALI-HIGGINS,415 S CALLE EL SEGUNDO APT 1002,PALM SPRIANGS,CA,92262,,,80904318,
A996153,WILLIAM,,VASQUEZ,3401 HEATHER MOOR,FORT SMITH,AR,72903,APARTADOJ 10404,"FORT SMITH, AR 72917",135519783,
A996154,ANNA,A,BECKER,3253 HILLCREST DR APT 5B,SAN ANONIO,TX,78201,,,18965198,
A996155,GERARDO,,LIAS,103 E 2ND ST APT 1,IMPERIA,CA,92251,PO BOX 354,"IMPERIAL, CALI 92251",7321976,
A996156,STEPHEN,D,ROGERS,851 GREE COVE LN,DALLAS,TX,75232,PO BOX 810M892,"DALLAS, TEXAS 75381",75262484,
A996157,STEPHEN,J,JONES,914 S SCENIC HWY,LAKE,FL,33853,POST OFFICE BOX 413,"LAKE WALES, FL 33859",,
A996158,TANIA,P,BOURBOIS,15281 SW 177ATH TERR,MIAMI,FL,33187,,,71077591,
A996159,ROBERT,BEN,FALL,2513 TROON R,BRENTWOOD,CA,94513,,,26841318,
A996160,A,R,PEREZ,333LINKS DR APT 310,TEXARKANA,AR,71854,,,39943507,1918
A996161,MARIA,C,TRUJILLO,155 HOLLEY KING D,DEFUNIAK SPRINGS,FL,32433,,,,
A996162,D,R,NORRIS,11750 FUERTE DR,EL CAJON,CA,92020,CALL BOX 20791,"EL CAJON, CA 92021",,
A996163,ELISEO,,WLATON,10613 NORTHRIDGE CPT,TRINIY,FL,34655,,,204644687,1971
A996164,JUDY,R,WADE,1128 1/2 WEST 104TH STRT,LOS ANGELES,CA,90044,PO BOX 881605,"LOS ANGELES,CA 90009",34444567,
A996165,ALEJANDRO,,SINGH,7445 LIGHTHOUSEDR,STOCKTON,CA,95219,,,66869086,
A996166,A,,FARIOLI,2770 ATLANTIC AVN # B,RIVERSIDE,CA,92507,OFFICE BOX 5S2661,"RIVERSIDE, CALIFORNIA 92517",136433015,
A996167,CARRIE,E,BRIDGES,407 AVENUE M,COLLEGE STATION,TX,77840,,,35923228,
A996168,RONDA,L,TIERNEY,318 LINDA AVENIDA,BRIDGE CITY,TX,77611,,,157219830,2/20/08
A996169,K,,VILLARRAEL,4430 KATY DR,NEW SMYRNA BEACH,FL,32169,,,172077845,
A996170,MARIA,,VASQUEZ,3235 EAGLE ROCK BLVD,LOS ANGELES,CA,90065,,,78969253,
A996171,AEVLINO,Q,PHUNG,1610TULEY ST,CEDAR HILL,TX,75104,,,173733242,
A996172,GILBERTO,,PARSLEY,4209 W GREEN STL,TAMPA,FL,33607,,,36696967,
A996173,DORA,P,PACHECO,15643 VISTA WAY T-106,LAKE ELSINORE,CA,92532,,,101874825,
A996174,SANDRA,A,STULEC,2713 PATTI LN,ROGERS,AR,72758,,,155901728,
A996175,JIM,,DELGADO,4210 FREDERICKSBURG RD APT H204,SAN ANTONIO,TX,78201,,,,6-May-14
A996176,DOUGLAS,A,EESCOBAR,3185 SW LANDALE BLVD,PORT SAINT LUCIE,FL,34953,,,149280648,7/20/63
A996177,LEASIE,,RIOS,27640 SUSAN BETH WY UNIT L,SAUGUS,CA,91350,,,,
A996178,JEFFREY,,MACIAS,28G66 S WALKER AVENUE,ONTARIO,CA,91761,,,136524581,
A996179,WILLIAM,,FAZLI,2427 OLIVER DR,HAYWARD,CA,94545,,,7604416,
A996180,L,,ROHBOCKK,5678 LEWIS AE,RIVERSIDE,CA,92503,,,158503362,3/6/21
A996181,NESTOR,,MADRIGAL,667 W HOUSTON UAVE,FULLERTON,CA,92832,PO BOX 6459,"FULLERTON, CA 92834",32531834,19561210
A996182,ERNEST,B,FRASIER,10866 WESTMINSTER AVNMUE SPC 33,GARDEN GROVE,CA,92843,,,80269213,1965
A996183,ROBERTA,W,DRAKE,3121 FAIRMOUNT AVE APT 2,SAEN DIEGO,CA,92105,,,43246158,
A996184,MARCLEA,L,BROWN,3126 OLYMPIC RD,FAIRFIELD,CA,94534,,,,1974
A996185,YULIANA,F,EMFINGER,306 TURTLE CREEK PL,KISSIMMEE,FL,34743,,,,
A996186,TROY,C,GRAF,5836 TERMINAL AVE,RIVERBANK,CA,95367,,,48586530,19350131
A996187,LISA,E,CHAN,15560 HIGHWAY 189,NEW EDINBURG,AR,71660,,,,
A996188,CHRISTA,P,TIDBALL,629 HEITAGE CIXRCL,SAN LORENZO,CA,94580,PO BOX 97,"SAN LOPRENZO, CALIFORNIA 94580",74842084,
A996189,KAREN,A,NUTIAL,17284 EUCLID ST APT E,FOUNTAIN VALLEY,CA,92708,POST OFFICE 8142,"FOUNTIN VALLEY, CALIF. 92728",50677048,
A996190,REBECCA,A,ERAL,2630 W 76TH ST APT 207,HIALEAH,FL,33016,,,129202908,1986
A996191,LILIANA,S,BELL,1720 NE 182ND PL,CITRA,FL,32113,,,,
A996192,TERRA,,DEMPSEY,4026 AITKEN DAIRY RD,ROCKLIN,CA,95677,,,76475299,1919
A996193,PENELOPE,,INDIERO,511 SILVERADO TRL,NAPA,CA,94559,,,,
A996194,DAVID,R,KNOTT,1115 ALAMO WAY APT F,SALINAS,CA,93905,PO BOX 1931,"SALINAS, CA 93902",,
A996195,TESSIE,,GOZALEZ,2707 MUSCATEL AVE,ROSEMEAD,CA,91770,,,48944756,
A996196,YOLANDA,D,BARAB,12440 SUNSHINE DR,CLERMONT,FL,34711,,,,
A996197,WILLIAM,,GONZALES,4974 SW 127TH AVNUE,MIRAMAR,FL,33027,PO BOX 279806,"MIRAMAR, FL 3027",65109153,
A996198,ARTURO,O,CHILRDESS,"1215 AVENUE E,",SOUTH HOUSTON,TX,77587,,,137876730,
A996199,DAMON,,MUNDO-VALENZUELA,17 SUMMER PL,ROCKLEDGE,FL,32955,POST 560792,"ROCKLEDGE, FL 32956",,
A996200,ANGELINE,,COSTILLA,27563J CHERRY CREEK DRIVE,VALENCIA,CA,91354,PO OX 801611,"VALENCIA, CA 91380",104240675,
A996201,JOANNE,E,HANNAFORD,11419 DOGWOOOD CT,FONTANA,CA,92337,PO BOX 2600,"FONCTANA, CALIFORNIA 92334",,
A996202,DAVID,,ABREU,1115 W GAGE AVE,LOS ANGELES,CA,90044,,,,
A996203,WILLIAM,R,MEDLEY,5344 BAZA AVENIDA,WOODLAND HILLS,CA,91364,,,,
A996204,ANGELA,,MYATASCI,1108 NORTH AVE,DONNA,TX,78537,,,90937484,
A996205,MOISES,L,ROBERSON,2604 EL CAMINO FREAL # B299,CARLSBAD,CA,92008,,,38222399,
A996206,GEOREG,H,BRIONES,210 W 32ND AVE,PINE BUFF,AR,71603,PO BO 3073,"PINE BLUFF, AR 71611F",48286163,
A996207,I,,RENDON,811 N MARR ST,POCAHONTAS,AR,72455,,,78954115,
A996208,BEATRIZ,,L,20C55 FALKNER PLACE,OXNARD,CA,93033,,,66872531,
A996209,DARLENE,,WRIGHT,1849 LANCASHIRE DR,SALINAS,CA,93906,,,58993130,
A996210,CONSTANCE,A,WASMUND,13349 STEVES CT,SPRING HILL,FL,34609,,,160285600,
A996211,LORENZO,L,ZUNIAG,1177 NORWEGIAN AVE APT 7,MODESTOP,CA,95350,,,17910193,
A996212,ERVING,F,PHILLIPP,1223 PALM IRCULO,JACKSONVILLE BEACH,FL,32250,,,102630068,
A996213,KAREN,R,OWENS,6707 PICKERING AEN # 6707 1/2,WHITTIER,CA,90610,APTDO 13,"WHITTIER, CA 90608",78333232,
A996214,WILL,,SANTANA,732 W 130TH ST,GARDENA,CA,90247,,,48582459,
A996215,JACQUELINE,,JANKOWSKI,2411 ROCHELLE RD,ROCKWALL,TX,75032,,,113502288,26-Aug-74
A996216,BASEL,M,RNAGEL,K1550 CUSHMAN ST,HOLLISTER,CA,95023,,,,
A996217,T,,TUCKER,14045 GILMORE ST,VAN UNUYS,CA,91401,,,154757156,
A996218,MARCUS,A,SOULE-DOW,2200 S PLEASANT VALLZEY RD APT 129,AUSTIN,TX,78741,PO BO 90335,"AUSTIN, TX 78709",68261513,
A996219,FREDI,G,MIGUEZ,41868 MONTALLEGRO ST,QUARTZ HILL,CA,93536,,,199182248,1929
A996220,RICHARDO,G,BUCKNER,1114 PARKSIDE ST APT B109,SALINAS,CA,93906,,,55385599,19770806
A996221,,,STOELTJE,268 E 48TH ST,SAN BERNARDINO,CA,92404,,,60269414,1980
A996222,STANLEY,F,KBOZEFF,087 GLORIA TERRACE,LAFAYETTE,CA,94549,,,25506419,
A996223,ROBERTO,,MOLINA,921 WEB ST,ARLINGTON,TX,76011,PO BOX 300806,"ARLINGTON, TX 76007",,
A996224,E,,WTRAY,4615 NW 44TH CT,OQCALA,FL,34482,APARTADO 2152,"OCALA, FL 3447",64642934,
A996225,HARVEY,J,C,2606 VICTORIA AVE,PORT HUENEME,CA,93041,,,,
A996226,LEONARD,E,RIVERA,13150 NORTHWEST 10THSTRT,MIAMI,FL,33182,POSTC OFFICE 430115,"MIAMI, FL 33243",,
A996227,RONALDO,S,DAVENPORT,713 SARTORI AVE # B,TORRANCE,CA,90501,,,,19651025
A996228,ALICIA,M,COLBY,21622 MARGUERITE PKWY APT221,MISSION VIEJO,CA,92692,PO BOX 2354,"MISSION VIEJO, CA 92690",,
